ts_utc,poll,ref_head,blxr_head,head_lag,from_block,to_block,range,near_head_dist,blxr_status,blxr_ms,blxr_bytes,blxr_nlogs,blxr_nbets,parity,parity_ms,parity_ok,parity_diff_n
2026-06-09T05:07:09Z,243,103164504,103164505,1,103164484,103164501,18,20,ok,30.3,37,0,0,,,,
2026-06-09T05:07:17Z,244,103164522,103164522,0,103164502,103164519,18,20,ok,46.7,37,0,0,,,,
2026-06-09T05:07:25Z,245,103164540,103164540,0,103164520,103164537,18,20,ok,10.3,37,0,0,,,,
2026-06-09T05:07:33Z,246,103164557,103164558,1,103164538,103164554,17,19,ok,10.4,37,0,0,,,,
2026-06-09T05:07:41Z,247,103164575,103164575,0,103164555,103164572,18,20,ok,12.7,37,0,0,,,,
2026-06-09T05:07:50Z,248,103164593,103164594,1,103164573,103164590,18,20,ok,10.3,37,0,0,ok,449.1,True,0
2026-06-09T05:07:57Z,249,103164611,103164611,0,103164591,103164608,18,20,ok,13.1,37,0,0,,,,
2026-06-09T05:08:05Z,250,103164629,103164629,0,103164609,103164626,18,20,ok,48.6,37,0,0,,,,
2026-06-09T05:08:13Z,251,103164646,103164647,1,103164627,103164643,17,19,ok,24.4,37,0,0,,,,
2026-06-09T05:08:21Z,252,103164664,103164665,1,103164644,103164661,18,20,ok,81.2,37,0,0,,,,
2026-06-09T05:08:29Z,253,103164682,103164682,0,103164662,103164679,18,20,ok,14.7,37,0,0,,,,
2026-06-09T05:08:37Z,254,103164700,103164700,0,103164680,103164697,18,20,ok,12.3,671,1,1,,,,
2026-06-09T05:08:45Z,255,103164717,103164718,1,103164698,103164714,17,19,ok,9.4,37,0,0,,,,
2026-06-09T05:08:54Z,256,103164735,103164736,1,103164715,103164732,18,20,ok,14.9,37,0,0,ok,513.0,True,0
2026-06-09T05:09:01Z,257,103164753,103164754,1,103164733,103164750,18,20,ok,50.9,37,0,0,,,,
2026-06-09T05:09:09Z,258,103164771,103164771,0,103164751,103164768,18,20,ok,14.3,672,1,1,,,,
2026-06-09T05:09:17Z,259,103164788,103164789,1,103164769,103164785,17,19,ok,22.4,671,1,1,,,,
2026-06-09T05:09:25Z,260,103164806,103164807,1,103164786,103164803,18,20,ok,76.0,671,1,1,,,,
2026-06-09T05:09:33Z,261,103164824,103164824,0,103164804,103164821,18,20,ok,10.8,672,1,1,,,,
2026-06-09T05:09:41Z,262,103164842,103164842,0,103164822,103164839,18,20,ok,47.6,37,0,0,,,,
2026-06-09T05:09:49Z,263,103164859,103164860,1,103164840,103164856,17,19,ok,39.2,671,1,1,,,,
2026-06-09T05:09:58Z,264,103164877,103164878,1,103164857,103164874,18,20,ok,9.3,37,0,0,ok,546.0,True,0
2026-06-09T05:10:05Z,265,103164895,103164895,0,103164875,103164892,18,20,ok,115.1,37,0,0,,,,
2026-06-09T05:10:13Z,266,103164913,103164913,0,103164893,103164910,18,20,ok,53.1,2576,4,4,,,,
2026-06-09T05:10:21Z,267,103164931,103164931,0,103164911,103164928,18,20,ok,19.6,4479,7,7,,,,
2026-06-09T05:10:29Z,268,103164948,103164949,1,103164929,103164945,17,19,ok,12.5,1941,3,3,,,,
2026-06-09T05:10:37Z,269,103164966,103164966,0,103164946,103164963,18,20,ok,13.2,9562,15,15,,,,
2026-06-09T05:10:45Z,270,103164984,103164984,0,103164964,103164981,18,20,ok,11.5,37,0,0,,,,
2026-06-09T05:10:53Z,271,103165001,103165002,1,103164982,103164998,17,19,ok,16.5,37,0,0,,,,
2026-06-09T05:11:02Z,272,103165019,103165020,1,103164999,103165016,18,20,ok,30.6,37,0,0,ok,496.2,True,0
2026-06-09T05:11:09Z,273,103165037,103165037,0,103165017,103165034,18,20,ok,46.4,37,0,0,,,,
2026-06-09T05:11:17Z,274,103165054,103165055,1,103165035,103165051,17,19,ok,10.2,37,0,0,,,,
2026-06-09T05:11:25Z,275,103165072,103165073,1,103165052,103165069,18,20,ok,24.6,37,0,0,,,,
2026-06-09T05:11:33Z,276,103165090,103165091,1,103165070,103165087,18,20,ok,23.9,37,0,0,,,,
2026-06-09T05:11:41Z,277,103165108,103165108,0,103165088,103165105,18,20,ok,14.3,671,1,1,,,,
2026-06-09T05:11:49Z,278,103165125,103165126,1,103165106,103165122,17,19,ok,10.6,37,0,0,,,,
2026-06-09T05:11:57Z,279,103165143,103165144,1,103165123,103165140,18,20,ok,15.1,37,0,0,,,,
2026-06-09T05:12:06Z,280,103165161,103165161,0,103165141,103165158,18,20,ok,27.7,37,0,0,ok,679.3,True,0
2026-06-09T05:12:13Z,281,103165179,103165179,0,103165159,103165176,18,20,ok,11.0,37,0,0,,,,
2026-06-09T05:12:21Z,282,103165196,103165197,1,103165177,103165193,17,19,ok,11.2,37,0,0,,,,
2026-06-09T05:12:29Z,283,103165214,103165215,1,103165194,103165211,18,20,ok,54.9,37,0,0,,,,
2026-06-09T05:12:37Z,284,103165232,103165232,0,103165212,103165229,18,20,ok,13.8,37,0,0,,,,
2026-06-09T05:12:45Z,285,103165250,103165250,0,103165230,103165247,18,20,ok,11.2,37,0,0,,,,
2026-06-09T05:12:53Z,286,103165267,103165268,1,103165248,103165264,17,19,ok,75.3,37,0,0,,,,
2026-06-09T05:13:01Z,287,103165285,103165286,1,103165265,103165282,18,20,ok,37.2,37,0,0,,,,
2026-06-09T05:13:10Z,288,103165303,103165303,0,103165283,103165300,18,20,ok,11.8,37,0,0,ok,542.0,True,0
2026-06-09T05:13:17Z,289,103165320,103165321,1,103165301,103165317,17,19,ok,21.0,37,0,0,,,,
2026-06-09T05:13:25Z,290,103165338,103165339,1,103165318,103165335,18,20,ok,20.8,37,0,0,,,,
2026-06-09T05:13:33Z,291,103165356,103165356,0,103165336,103165353,18,20,ok,13.0,37,0,0,,,,
2026-06-09T05:13:41Z,292,103165374,103165374,0,103165354,103165371,18,20,ok,10.1,37,0,0,,,,
2026-06-09T05:13:49Z,293,103165391,103165392,1,103165372,103165388,17,19,ok,12.7,671,1,1,,,,
2026-06-09T05:13:57Z,294,103165409,103165409,0,103165389,103165406,18,20,ok,12.0,671,1,1,,,,
2026-06-09T05:14:05Z,295,103165427,103165427,0,103165407,103165424,18,20,ok,87.7,37,0,0,,,,
2026-06-09T05:14:14Z,296,103165445,103165445,0,103165425,103165442,18,20,ok,15.8,37,0,0,ok,588.1,True,0
2026-06-09T05:14:21Z,297,103165462,103165463,1,103165443,103165459,17,19,ok,31.8,37,0,0,,,,
2026-06-09T05:14:29Z,298,103165480,103165481,1,103165460,103165477,18,20,ok,20.5,1941,3,3,,,,
2026-06-09T05:14:37Z,299,103165498,103165498,0,103165478,103165495,18,20,ok,10.0,37,0,0,,,,
2026-06-09T05:14:45Z,300,103165516,103165516,0,103165496,103165513,18,20,ok,12.0,1941,3,3,,,,
2026-06-09T05:14:53Z,301,103165533,103165534,1,103165514,103165530,17,19,ok,11.3,37,0,0,,,,
2026-06-09T05:15:02Z,302,103165551,103165552,1,103165531,103165548,18,20,ok,356.9,672,1,1,,,,
2026-06-09T05:15:09Z,303,103165569,103165569,0,103165549,103165566,18,20,ok,59.1,1306,2,2,,,,
2026-06-09T05:15:18Z,304,103165587,103165587,0,103165567,103165584,18,20,ok,25.2,37,0,0,ok,558.6,True,0
2026-06-09T05:15:25Z,305,103165604,103165605,1,103165585,103165601,17,19,ok,14.2,671,1,1,,,,
2026-06-09T05:15:33Z,306,103165622,103165623,1,103165602,103165619,18,20,ok,14.9,2575,4,4,,,,
2026-06-09T05:15:41Z,307,103165640,103165640,0,103165620,103165637,18,20,ok,33.0,2579,4,4,,,,
2026-06-09T05:15:49Z,308,103165658,103165658,0,103165638,103165655,18,20,ok,53.5,3213,5,5,,,,
2026-06-09T05:15:57Z,309,103165675,103165676,1,103165656,103165672,17,19,ok,42.0,12738,20,20,,,,
2026-06-09T05:16:05Z,310,103165693,103165693,0,103165673,103165690,18,20,ok,34.7,37,0,0,,,,
2026-06-09T05:16:13Z,311,103165711,103165711,0,103165691,103165708,18,20,ok,70.0,672,1,1,,,,
2026-06-09T05:16:22Z,312,103165728,103165729,1,103165709,103165725,17,19,ok,10.9,37,0,0,ok,514.3,True,0
2026-06-09T05:16:29Z,313,103165746,103165747,1,103165726,103165743,18,20,ok,13.1,671,1,1,,,,
2026-06-09T05:16:37Z,314,103165764,103165764,0,103165744,103165761,18,20,ok,10.6,37,0,0,,,,
2026-06-09T05:16:45Z,315,103165782,103165782,0,103165762,103165779,18,20,ok,32.8,670,1,1,,,,
2026-06-09T05:16:53Z,316,103165800,103165800,0,103165780,103165797,18,20,ok,61.5,1307,2,2,,,,
2026-06-09T05:17:01Z,317,103165817,103165818,1,103165798,103165814,17,19,ok,29.5,37,0,0,,,,
2026-06-09T05:17:09Z,318,103165835,103165836,1,103165815,103165832,18,20,ok,47.4,37,0,0,,,,
2026-06-09T05:17:17Z,319,103165853,103165853,0,103165833,103165850,18,20,ok,70.4,37,0,0,,,,
2026-06-09T05:17:26Z,320,103165871,103165871,0,103165851,103165868,18,20,ok,42.5,1306,2,2,ok,479.5,True,0
2026-06-09T05:17:33Z,321,103165888,103165889,1,103165869,103165885,17,19,ok,28.1,37,0,0,,,,
2026-06-09T05:17:41Z,322,103165906,103165907,1,103165886,103165903,18,20,ok,10.5,37,0,0,,,,
2026-06-09T05:17:49Z,323,103165924,103165924,0,103165904,103165921,18,20,ok,67.2,37,0,0,,,,
2026-06-09T05:17:57Z,324,103165942,103165942,0,103165922,103165939,18,20,ok,41.2,37,0,0,,,,
2026-06-09T05:18:05Z,325,103165959,103165960,1,103165940,103165956,17,19,ok,26.8,37,0,0,,,,
2026-06-09T05:18:13Z,326,103165977,103165978,1,103165957,103165974,18,20,ok,54.4,37,0,0,,,,
2026-06-09T05:18:21Z,327,103165995,103165995,0,103165975,103165992,18,20,ok,56.9,37,0,0,,,,
2026-06-09T05:18:30Z,328,103166012,103166013,1,103165993,103166009,17,19,ok,12.5,37,0,0,ok,426.9,True,0
2026-06-09T05:18:37Z,329,103166031,103166031,0,103166010,103166028,19,21,ok,11.1,671,1,1,,,,
2026-06-09T05:18:45Z,330,103166048,103166049,1,103166029,103166045,17,19,ok,11.0,37,0,0,,,,
2026-06-09T05:18:53Z,331,103166066,103166066,0,103166046,103166063,18,20,ok,14.2,37,0,0,,,,
2026-06-09T05:19:01Z,332,103166083,103166084,1,103166064,103166080,17,19,ok,22.6,37,0,0,,,,
2026-06-09T05:19:09Z,333,103166101,103166102,1,103166081,103166098,18,20,ok,38.7,671,1,1,,,,
2026-06-09T05:19:17Z,334,103166119,103166120,1,103166099,103166116,18,20,ok,22.3,37,0,0,,,,
2026-06-09T05:19:25Z,335,103166137,103166137,0,103166117,103166134,18,20,ok,10.4,37,0,0,,,,
2026-06-09T05:19:34Z,336,103166155,103166155,0,103166135,103166152,18,20,ok,51.2,37,0,0,ok,465.7,True,0
2026-06-09T05:19:41Z,337,103166173,103166173,0,103166153,103166170,18,20,ok,36.7,37,0,0,,,,
2026-06-09T05:19:49Z,338,103166190,103166191,1,103166171,103166187,17,19,ok,8.8,37,0,0,,,,
2026-06-09T05:19:57Z,339,103166208,103166208,0,103166188,103166205,18,20,ok,10.6,671,1,1,,,,
2026-06-09T05:20:05Z,340,103166226,103166226,0,103166206,103166223,18,20,ok,23.1,37,0,0,,,,
2026-06-09T05:20:13Z,341,103166244,103166244,0,103166224,103166241,18,20,ok,15.1,1308,2,2,,,,
2026-06-09T05:20:21Z,342,103166261,103166262,1,103166242,103166258,17,19,ok,36.8,671,1,1,,,,
2026-06-09T05:20:29Z,343,103166279,103166279,0,103166259,103166276,18,20,ok,23.5,1304,2,2,,,,
2026-06-09T05:20:38Z,344,103166297,103166297,0,103166277,103166294,18,20,ok,11.2,1307,2,2,ok,489.2,True,0
2026-06-09T05:20:45Z,345,103166314,103166315,1,103166295,103166311,17,19,ok,31.3,3210,5,5,,,,
2026-06-09T05:20:53Z,346,103166332,103166333,1,103166312,103166329,18,20,ok,32.2,5120,8,8,,,,
2026-06-09T05:21:01Z,347,103166350,103166351,1,103166330,103166347,18,20,ok,39.6,5119,8,8,,,,
2026-06-09T05:21:09Z,348,103166368,103166368,0,103166348,103166365,18,20,ok,9.8,37,0,0,,,,
2026-06-09T05:21:17Z,349,103166386,103166386,0,103166366,103166383,18,20,ok,17.0,37,0,0,,,,
2026-06-09T05:21:25Z,350,103166403,103166404,1,103166384,103166400,17,19,ok,46.7,37,0,0,,,,
2026-06-09T05:21:33Z,351,103166421,103166421,0,103166401,103166418,18,20,ok,15.5,37,0,0,,,,
2026-06-09T05:21:42Z,352,103166439,103166440,1,103166419,103166436,18,20,ok,33.8,37,0,0,ok,494.7,True,0
2026-06-09T05:21:49Z,353,103166457,103166457,0,103166437,103166454,18,20,ok,19.6,672,1,1,,,,
2026-06-09T05:21:57Z,354,103166475,103166475,0,103166455,103166472,18,20,ok,13.2,672,1,1,,,,
2026-06-09T05:22:05Z,355,103166492,103166493,1,103166473,103166489,17,19,ok,19.9,37,0,0,,,,
2026-06-09T05:22:13Z,356,103166510,103166511,1,103166490,103166507,18,20,ok,37.1,37,0,0,,,,
2026-06-09T05:22:21Z,357,103166528,103166528,0,103166508,103166525,18,20,ok,12.9,37,0,0,,,,
2026-06-09T05:22:29Z,358,103166546,103166546,0,103166526,103166543,18,20,ok,32.4,671,1,1,,,,
2026-06-09T05:22:37Z,359,103166563,103166564,1,103166544,103166560,17,19,ok,54.4,37,0,0,,,,
2026-06-09T05:22:46Z,360,103166581,103166582,1,103166561,103166578,18,20,ok,32.6,37,0,0,ok,512.7,True,0
2026-06-09T05:22:53Z,361,103166599,103166599,0,103166579,103166596,18,20,ok,44.9,37,0,0,,,,
2026-06-09T05:23:01Z,362,103166616,103166617,1,103166597,103166613,17,19,ok,40.4,37,0,0,,,,
2026-06-09T05:23:09Z,363,103166634,103166635,1,103166614,103166631,18,20,ok,13.5,37,0,0,,,,
2026-06-09T05:23:17Z,364,103166652,103166652,0,103166632,103166649,18,20,ok,11.3,37,0,0,,,,
2026-06-09T05:23:25Z,365,103166670,103166670,0,103166650,103166667,18,20,ok,10.1,37,0,0,,,,
2026-06-09T05:23:33Z,366,103166688,103166688,0,103166668,103166685,18,20,ok,12.2,37,0,0,,,,
2026-06-09T05:23:41Z,367,103166705,103166706,1,103166686,103166702,17,19,ok,14.8,37,0,0,,,,
2026-06-09T05:23:50Z,368,103166723,103166724,1,103166703,103166720,18,20,ok,29.4,671,1,1,ok,449.8,True,0
2026-06-09T05:23:57Z,369,103166741,103166741,0,103166721,103166738,18,20,ok,23.3,1307,2,2,,,,
2026-06-09T05:24:05Z,370,103166758,103166759,1,103166739,103166755,17,19,ok,19.9,37,0,0,,,,
2026-06-09T05:24:13Z,371,103166776,103166777,1,103166756,103166773,18,20,ok,12.1,671,1,1,,,,
2026-06-09T05:24:21Z,372,103166794,103166795,1,103166774,103166791,18,20,ok,11.4,37,0,0,,,,
2026-06-09T05:24:29Z,373,103166812,103166812,0,103166792,103166809,18,20,ok,12.1,37,0,0,,,,
2026-06-09T05:24:37Z,374,103166829,103166830,1,103166810,103166826,17,19,ok,11.0,37,0,0,,,,
2026-06-09T05:24:45Z,375,103166847,103166848,1,103166827,103166844,18,20,ok,11.4,37,0,0,,,,
2026-06-09T05:24:54Z,376,103166865,103166866,1,103166845,103166862,18,20,ok,21.7,37,0,0,ok,538.4,True,0
2026-06-09T05:25:01Z,377,103166883,103166883,0,103166863,103166880,18,20,ok,66.7,37,0,0,,,,
2026-06-09T05:25:09Z,378,103166900,103166901,1,103166881,103166897,17,19,ok,33.1,671,1,1,,,,
2026-06-09T05:25:17Z,379,103166918,103166919,1,103166898,103166915,18,20,ok,26.1,1306,2,2,,,,
2026-06-09T05:25:25Z,380,103166936,103166937,1,103166916,103166933,18,20,ok,13.5,669,1,1,,,,
2026-06-09T05:25:33Z,381,103166954,103166954,0,103166934,103166951,18,20,ok,12.9,2577,4,4,,,,
2026-06-09T05:25:41Z,382,103166972,103166972,0,103166952,103166969,18,20,ok,20.9,1305,2,2,,,,
2026-06-09T05:25:49Z,383,103166989,103166990,1,103166970,103166986,17,19,ok,14.3,671,1,1,,,,
2026-06-09T05:25:58Z,384,103167007,103167008,1,103166987,103167004,18,20,ok,37.2,6386,10,10,ok,532.2,True,0
2026-06-09T05:26:05Z,385,103167025,103167025,0,103167005,103167022,18,20,ok,81.4,5752,9,9,,,,
2026-06-09T05:26:13Z,386,103167043,103167043,0,103167023,103167040,18,20,ok,43.6,9565,15,15,,,,
2026-06-09T05:26:21Z,387,103167060,103167061,1,103167041,103167057,17,19,ok,49.3,37,0,0,,,,
2026-06-09T05:26:29Z,388,103167078,103167079,1,103167058,103167075,18,20,ok,71.5,37,0,0,,,,
2026-06-09T05:26:37Z,389,103167094,103167096,2,103167076,103167091,16,18,ok,33.5,37,0,0,,,,
2026-06-09T05:26:45Z,390,103167114,103167114,0,103167092,103167111,20,22,ok,12.0,37,0,0,,,,
2026-06-09T05:26:53Z,391,103167131,103167132,1,103167112,103167128,17,19,ok,11.5,671,1,1,,,,
2026-06-09T05:27:02Z,392,103167149,103167150,1,103167129,103167146,18,20,ok,52.3,37,0,0,ok,433.8,True,0
2026-06-09T05:27:09Z,393,103167167,103167167,0,103167147,103167164,18,20,ok,10.2,37,0,0,,,,
2026-06-09T05:27:17Z,394,103167185,103167185,0,103167165,103167182,18,20,ok,40.5,37,0,0,,,,
2026-06-09T05:27:25Z,395,103167203,103167203,0,103167183,103167200,18,20,ok,28.9,671,1,1,,,,
2026-06-09T05:27:33Z,396,103167220,103167221,1,103167201,103167217,17,19,ok,9.7,37,0,0,,,,
2026-06-09T05:27:41Z,397,103167238,103167239,1,103167218,103167235,18,20,ok,10.5,37,0,0,,,,
2026-06-09T05:27:49Z,398,103167256,103167256,0,103167236,103167253,18,20,ok,9.3,37,0,0,,,,
2026-06-09T05:27:57Z,399,103167274,103167274,0,103167254,103167271,18,20,ok,10.7,671,1,1,,,,
2026-06-09T05:28:06Z,400,103167291,103167292,1,103167272,103167288,17,19,ok,41.5,37,0,0,ok,532.4,True,0
2026-06-09T05:28:13Z,401,103167309,103167310,1,103167289,103167306,18,20,ok,91.6,672,1,1,,,,
2026-06-09T05:28:21Z,402,103167327,103167327,0,103167307,103167324,18,20,ok,16.0,37,0,0,,,,
2026-06-09T05:28:29Z,403,103167345,103167345,0,103167325,103167342,18,20,ok,47.2,37,0,0,,,,
2026-06-09T05:28:37Z,404,103167363,103167363,0,103167343,103167360,18,20,ok,49.2,672,1,1,,,,
2026-06-09T05:28:45Z,405,103167380,103167381,1,103167361,103167377,17,19,ok,10.9,37,0,0,,,,
2026-06-09T05:28:53Z,406,103167398,103167398,0,103167378,103167395,18,20,ok,9.7,37,0,0,,,,
2026-06-09T05:29:01Z,407,103167416,103167416,0,103167396,103167413,18,20,ok,15.6,671,1,1,,,,
2026-06-09T05:29:10Z,408,103167434,103167434,0,103167414,103167431,18,20,ok,10.4,37,0,0,ok,579.1,True,0
2026-06-09T05:29:17Z,409,103167452,103167452,0,103167432,103167449,18,20,ok,26.8,37,0,0,,,,
2026-06-09T05:29:25Z,410,103167469,103167470,1,103167450,103167466,17,19,ok,64.8,37,0,0,,,,
2026-06-09T05:29:33Z,411,103167487,103167487,0,103167467,103167484,18,20,ok,21.9,672,1,1,,,,
2026-06-09T05:29:41Z,412,103167505,103167505,0,103167485,103167502,18,20,ok,36.2,37,0,0,,,,
2026-06-09T05:29:49Z,413,103167523,103167523,0,103167503,103167520,18,20,ok,32.7,671,1,1,,,,
2026-06-09T05:29:57Z,414,103167540,103167541,1,103167521,103167537,17,19,ok,33.0,37,0,0,,,,
2026-06-09T05:30:05Z,415,103167558,103167558,0,103167538,103167555,18,20,ok,29.1,37,0,0,,,,
2026-06-09T05:30:14Z,416,103167576,103167576,0,103167556,103167573,18,20,ok,18.7,672,1,1,ok,583.7,True,0
2026-06-09T05:30:21Z,417,103167593,103167594,1,103167574,103167590,17,19,ok,13.8,37,0,0,,,,
2026-06-09T05:30:29Z,418,103167611,103167612,1,103167591,103167608,18,20,ok,16.7,37,0,0,,,,
2026-06-09T05:30:37Z,419,103167629,103167630,1,103167609,103167626,18,20,ok,25.4,672,1,1,,,,
2026-06-09T05:30:45Z,420,103167647,103167647,0,103167627,103167644,18,20,ok,151.8,37,0,0,,,,
2026-06-09T05:30:53Z,421,103167665,103167665,0,103167645,103167662,18,20,ok,20.9,1307,2,2,,,,
2026-06-09T05:31:01Z,422,103167683,103167683,0,103167663,103167680,18,20,ok,17.8,4481,7,7,,,,
2026-06-09T05:31:09Z,423,103167700,103167701,1,103167681,103167697,17,19,ok,17.5,5117,8,8,,,,
2026-06-09T05:31:18Z,424,103167718,103167719,1,103167698,103167715,18,20,ok,14.3,12108,19,19,ok,517.6,True,0
2026-06-09T05:31:25Z,425,103167736,103167736,0,103167716,103167733,18,20,ok,15.3,37,0,0,,,,
2026-06-09T05:31:33Z,426,103167754,103167754,0,103167734,103167751,18,20,ok,39.4,37,0,0,,,,
2026-06-09T05:31:41Z,427,103167771,103167772,1,103167752,103167768,17,19,ok,11.3,37,0,0,,,,
2026-06-09T05:31:49Z,428,103167789,103167790,1,103167769,103167786,18,20,ok,87.4,37,0,0,,,,
2026-06-09T05:31:57Z,429,103167807,103167807,0,103167787,103167804,18,20,ok,21.8,37,0,0,,,,
2026-06-09T05:32:05Z,430,103167825,103167825,0,103167805,103167822,18,20,ok,32.2,37,0,0,,,,
2026-06-09T05:32:13Z,431,103167842,103167843,1,103167823,103167839,17,19,ok,31.1,37,0,0,,,,
2026-06-09T05:32:22Z,432,103167860,103167861,1,103167840,103167857,18,20,ok,26.4,672,1,1,ok,492.5,True,0
2026-06-09T05:32:29Z,433,103167878,103167878,0,103167858,103167875,18,20,ok,20.9,671,1,1,,,,
2026-06-09T05:32:37Z,434,103167896,103167896,0,103167876,103167893,18,20,ok,11.6,37,0,0,,,,
2026-06-09T05:32:45Z,435,103167913,103167914,1,103167894,103167910,17,19,ok,28.8,37,0,0,,,,
2026-06-09T05:32:53Z,436,103167931,103167931,0,103167911,103167928,18,20,ok,35.3,37,0,0,,,,
2026-06-09T05:33:01Z,437,103167949,103167949,0,103167929,103167946,18,20,ok,25.9,37,0,0,,,,
2026-06-09T05:33:09Z,438,103167967,103167967,0,103167947,103167964,18,20,ok,146.9,37,0,0,,,,
2026-06-09T05:33:17Z,439,103167985,103167985,0,103167965,103167982,18,20,ok,10.0,37,0,0,,,,
2026-06-09T05:33:26Z,440,103168002,103168003,1,103167983,103167999,17,19,ok,26.1,1306,2,2,ok,446.5,True,0
2026-06-09T05:33:33Z,441,103168020,103168020,0,103168000,103168017,18,20,ok,10.4,37,0,0,,,,
2026-06-09T05:33:41Z,442,103168038,103168038,0,103168018,103168035,18,20,ok,24.1,37,0,0,,,,
2026-06-09T05:33:49Z,443,103168055,103168056,1,103168036,103168052,17,19,ok,21.7,37,0,0,,,,
2026-06-09T05:33:57Z,444,103168073,103168074,1,103168053,103168070,18,20,ok,17.2,37,0,0,,,,
2026-06-09T05:34:05Z,445,103168091,103168091,0,103168071,103168088,18,20,ok,17.0,1941,3,3,,,,
2026-06-09T05:34:13Z,446,103168108,103168109,1,103168089,103168105,17,19,ok,31.7,37,0,0,,,,
2026-06-09T05:34:21Z,447,103168126,103168126,0,103168106,103168123,18,20,ok,23.5,37,0,0,,,,
2026-06-09T05:34:30Z,448,103168144,103168144,0,103168124,103168141,18,20,ok,10.5,671,1,1,ok,500.1,True,0
2026-06-09T05:34:37Z,449,103168162,103168162,0,103168142,103168159,18,20,ok,28.4,1306,2,2,,,,
2026-06-09T05:34:45Z,450,103168179,103168180,1,103168160,103168176,17,19,ok,11.0,37,0,0,,,,
2026-06-09T05:34:53Z,451,103168197,103168198,1,103168177,103168194,18,20,ok,11.2,37,0,0,,,,
2026-06-09T05:35:01Z,452,103168215,103168215,0,103168195,103168212,18,20,ok,97.6,671,1,1,,,,
2026-06-09T05:35:09Z,453,103168233,103168233,0,103168213,103168230,18,20,ok,47.3,37,0,0,,,,
2026-06-09T05:35:17Z,454,103168250,103168251,1,103168231,103168247,17,19,ok,18.1,37,0,0,,,,
2026-06-09T05:35:25Z,455,103168268,103168269,1,103168248,103168265,18,20,ok,27.0,37,0,0,,,,
2026-06-09T05:35:34Z,456,103168286,103168286,0,103168266,103168283,18,20,ok,79.3,37,0,0,ok,565.8,True,0
2026-06-09T05:35:41Z,457,103168304,103168304,0,103168284,103168301,18,20,ok,11.8,1942,3,3,,,,
2026-06-09T05:35:49Z,458,103168321,103168322,1,103168302,103168318,17,19,ok,12.7,37,0,0,,,,
2026-06-09T05:35:57Z,459,103168339,103168340,1,103168319,103168336,18,20,ok,13.8,2578,4,4,,,,
2026-06-09T05:36:05Z,460,103168357,103168357,0,103168337,103168354,18,20,ok,36.9,2578,4,4,,,,
2026-06-09T05:36:13Z,461,103168375,103168375,0,103168355,103168372,18,20,ok,28.0,4482,7,7,,,,
2026-06-09T05:36:21Z,462,103168392,103168393,1,103168373,103168389,17,19,ok,18.3,14011,22,22,,,,
2026-06-09T05:36:29Z,463,103168410,103168411,1,103168390,103168407,18,20,ok,22.0,37,0,0,,,,
2026-06-09T05:36:38Z,464,103168428,103168428,0,103168408,103168425,18,20,ok,100.7,37,0,0,ok,530.5,True,0
2026-06-09T05:36:45Z,465,103168446,103168446,0,103168426,103168443,18,20,ok,12.0,37,0,0,,,,
2026-06-09T05:36:53Z,466,103168463,103168464,1,103168444,103168460,17,19,ok,16.0,37,0,0,,,,
2026-06-09T05:37:01Z,467,103168481,103168482,1,103168461,103168478,18,20,ok,96.1,37,0,0,,,,
2026-06-09T05:37:09Z,468,103168499,103168499,0,103168479,103168496,18,20,ok,16.3,37,0,0,,,,
2026-06-09T05:37:17Z,469,103168517,103168517,0,103168497,103168514,18,20,ok,19.3,37,0,0,,,,
2026-06-09T05:37:25Z,470,103168535,103168535,0,103168515,103168532,18,20,ok,12.2,37,0,0,,,,
2026-06-09T05:37:33Z,471,103168552,103168553,1,103168533,103168549,17,19,ok,28.0,37,0,0,,,,
2026-06-09T05:37:42Z,472,103168570,103168571,1,103168550,103168567,18,20,ok,10.2,37,0,0,ok,447.8,True,0
2026-06-09T05:37:49Z,473,103168588,103168588,0,103168568,103168585,18,20,ok,23.0,37,0,0,,,,
2026-06-09T05:37:57Z,474,103168606,103168606,0,103168586,103168603,18,20,ok,11.0,37,0,0,,,,
2026-06-09T05:38:05Z,475,103168623,103168624,1,103168604,103168620,17,19,ok,11.0,37,0,0,,,,
2026-06-09T05:38:13Z,476,103168641,103168642,1,103168621,103168638,18,20,ok,15.0,37,0,0,,,,
2026-06-09T05:38:21Z,477,103168659,103168659,0,103168639,103168656,18,20,ok,22.3,37,0,0,,,,
